lap_s,time,Lap Time,Lap Distance,Lap Number,Ground Speed,Throttle Pos,Brake Pos,CG Accel Longitudinal,Brake Torque FL,Brake Torque FR,Brake Torque RL,Brake Torque RR,Brake Temp FL,Brake Temp FR,Brake Temp RL,Brake Temp RR,Wheel Angular Speed FL,Wheel Angular Speed FR,Wheel Angular Speed RL,Wheel Angular Speed RR,Car Coord X,Car Coord Y,Car Coord Z,Car Pos Norm,Lap Invalidated,speed_ms,long_accel_ms2,front_brake_torque,rear_brake_torque,front_wheel_omega,rear_wheel_omega,front_brake_temp,rear_brake_temp
0.3344441916164551,100.18,0.3837158102046314,31.688138488110383,7.0,288.50691538264573,100.0,0.0,0.0447401740496128,0.0,0.0,0.0,0.0,1155.8010768409804,1152.4487344220695,1043.4671485820515,1042.806220472242,217.9142759965478,217.98492084089267,219.5243068709404,219.5243068709404,197.639396654375,382.9544289558322,-8.477983447496241,0.32582924956416076,,80.1408098285127,0.43875122784363535,0.0,0.0,217.94959841872023,219.5243068709404,1154.124905631525,1043.1366845271468
0.3674637429951304,100.2,0.4167353615833067,34.234262376551264,7.0,288.59811837172845,100.0,0.0,0.0261459049637287,0.0,0.0,0.0,0.0,1155.4303569342303,1152.0792594101515,1043.1792299789552,1042.5183697467478,218.05260971120944,218.13356554427463,219.64159667050853,219.64159667050853,197.4234881890066,380.2914129263731,-8.465108546927835,0.326119472555498,,80.16614399214679,0.25640373891255,0.0,0.0,218.09308762774202,219.64159667050853,1153.754808172191,1042.8487998628516
0.3997543681894586,100.22,0.4490259867776349,36.82387341440197,7.0,288.6950921482446,100.0,0.0,0.0224728482603133,0.0,0.0,0.0,0.0,1155.066426452129,1151.7163039128309,1042.8964385464571,1042.2359182959206,218.07890005508864,218.14697836432657,219.66828240363728,219.66828240363728,197.20938794988464,377.6273409677883,-8.451157009021358,0.326404533604569,,80.19308115229016,0.2203833573920014,0.0,0.0,218.1129392097076,219.66828240363728,1153.3913651824798,1042.5661784211889
0.4335234708700424,100.24,0.4827950894582187,39.53553481420659,7.0,288.7887780325421,100.0,0.0,0.0288358433987105,0.0,0.0,0.0,0.0,1154.7024959700277,1151.35334841551,1042.6136471139591,1041.9534668450933,218.14213288772984,218.20620786913852,219.76620603828212,219.76620603828212,196.99693835892495,374.9622539284672,-8.437574025925962,0.32668959465364006,,80.21910500903947,0.2827830236659643,0.0,0.0,218.17417037843418,219.76620603828212,1153.0279221927688,1042.2835569795263
0.46606281724392495,100.26,0.5153344358321013,42.14771860159731,7.0,288.8824574073365,100.0,0.0,0.0529273109504276,0.0,0.0,0.0,0.0,1154.3385654879262,1150.9903929181894,1042.3308556814611,1041.6710153942659,218.22026185559173,218.27634922565383,219.812513957674,219.812513957674,196.7857508682125,372.29614147446,-8.423854004368726,0.32697465570271106,,80.24512705759348,0.5190396139320108,0.0,0.0,218.24830554062277,219.812513957674,1152.664479203058,1042.0009355378636
0.4995072948504824,100.28,0.5487789134386587,44.73691409391347,7.0,288.97320331654663,100.0,0.0,0.0504995296471769,0.0,0.0,0.0,0.0,1153.974635005825,1150.6274374208685,1042.048064248963,1041.3885639434386,218.27416077242924,218.3334936068092,219.92659792832507,219.92659792832507,196.57592193822575,369.6292917248537,-8.410220314073612,0.3272597167517821,,80.27033425459628,0.4952312124144873,0.0,0.0,218.30382718961923,219.92659792832507,1152.3010362133468,1041.718314096201
0.5332570091555168,100.3,0.5825286277436931,47.54997951409552,7.0,289.06712033137313,100.0,0.0,0.049984139990806,0.0,0.0,0.0,0.0,1153.6107045237236,1150.264481923548,1041.765272816465,1041.1061124926114,218.37424065195248,218.4297912637392,219.97420815022417,219.97420815022417,196.36725009655208,366.9613311884814,-8.397266121981264,0.3275447778008531,,80.29642231427032,0.4901769664408376,0.0,0.0,218.40201595784583,219.97420815022417,1151.9375932236358,1041.4356926545383
0.5667453456462943,100.32,0.6160169642344706,50.2454533959034,7.0,289.1604127726808,100.0,0.0,0.0434795087797668,0.0,0.0,0.0,0.0,1153.2451623081888,1149.900062132431,1041.4813660975299,1040.8221829670765,218.41892198876695,218.4769058932346,220.02568445684332,220.02568445684332,196.15998222616324,364.292459278883,-8.384265115238358,0.32783203633777064,,80.32233688130022,0.4263883247751001,0.0,0.0,218.44791394100076,220.02568445684332,1151.57261222031,1041.1517745323033
0.6000331914777487,100.34,0.649304810065925,52.92159751923481,7.0,289.2450752780076,100.0,0.0,0.0074696466575789,0.0,0.0,0.0,0.0,1152.8796200926542,1149.535642341314,1041.1974593785947,1040.5382534415414,218.5194275960341,218.57857455301996,220.12687135310577,220.12687135310577,195.953974280102,361.62265045225433,-8.372359476302076,0.32811929487468816,,80.345854243891,0.07325221039454612,0.0,0.0,218.54900107452704,220.12687135310577,1151.2076312169843,1040.8678564100683
0.6338743488343094,100.36,0.6831459674224857,55.64049909340471,7.0,289.343532817469,100.0,0.0,0.0210542397036525,0.0,0.0,0.0,0.0,1152.5140778771195,1149.1712225501974,1040.9135526596594,1040.2543239160066,218.59444846251805,218.64797746669848,220.0725696621644,220.0725696621644,195.74919674755492,358.9515481441002,-8.358809258742298,0.32840655341160563,,80.37320356040806,0.20647155978982376,0.0,0.0,218.62121296460828,220.0725696621644,1150.8426502136583,1040.583938287833
0.6669993018065787,100.38,0.716270920394755,58.30521419213135,7.0,289.42457093343467,100.0,0.0,0.0475836396535061,0.0,0.0,0.0,0.0,1152.148535661585,1148.8068027590805,1040.6296459407242,1039.9703943904715,218.62626558504573,218.68045142405597,220.2467510668857,220.2467510668857,195.5455534892636,356.2801304238179,-8.345456449008614,0.32869381194852315,,80.3957141481763,0.4666360998080556,0.0,0.0,218.65335850455085,220.2467510668857,1150.4776692103326,1040.300020165598
0.7006797923496019,100.4,0.7499514109377782,61.01153193420797,7.0,289.51713951636043,100.0,0.0,0.0516801804870667,0.0,0.0,0.0,0.0,1151.78299344605,1148.4423829679636,1040.345739221789,1039.6864648649366,218.7486468258332,218.79699154232185,220.215590177116,220.215590177116,195.34299206311016,353.60733512683714,-8.332079952734164,0.3289810704854407,,80.42142764343345,0.5068094419734926,0.0,0.0,218.77281918407752,220.215590177116,1150.1126882070068,1040.016102043363
0.7337408052681703,100.42,0.7830124238563466,63.67522601334912,7.0,289.5977948238573,100.0,0.0,0.0305305627648646,0.0,0.0,0.0,0.0,1151.4160421561314,1148.0765643945672,1040.0604515726984,1039.401484693495,218.76585889666484,218.8155849028557,220.39393269471984,220.39393269471984,195.14182823735285,350.9340591010758,-8.317396617970754,0.3292694572838864,,80.44383189551593,0.2994025433380594,0.0,0.0,218.79072189976029,220.39393269471984,1149.7463032753492,1039.7309681330967
0.7674032788317422,100.44,0.8166748974199185,66.38412113004846,7.0,289.6867037434067,100.0,0.0,0.0185443396665209,0.0,0.0,0.0,0.0,1151.0490908662127,1147.7107458211708,1039.7751639236078,1039.1165045220532,218.82296322523496,218.8600802445102,220.40353680043904,220.40353680043904,194.9416293358557,348.2596462158735,-8.3050212444554,0.3295578440823321,,80.46852881761298,0.18185784859068718,0.0,0.0,218.84152173487257,220.40353680043904,1149.3799183436918,1039.4458342228306
0.8007964306007689,100.46,0.8500680491889452,69.08490556510272,7.0,289.7683955359403,100.0,0.0,0.0079952662975281,0.0,0.0,0.0,0.0,1150.6821395762938,1147.3449272477744,1039.489876274517,1038.8315243506115,218.89880976566369,218.92312324536712,220.49499786922684,220.49499786922684,194.7422051405501,345.58451453918525,-8.292076452328137,0.3298462308807778,,80.49122098220563,0.07840677823665394,0.0,0.0,218.9109665055154,220.49499786922684,1149.0135334120341,1039.1607003125644
0.8343586559051198,100.48,0.8836302744932961,71.79396397700818,7.0,289.85274966223835,100.0,0.0,0.0328801515944448,0.0,0.0,0.0,0.0,1150.3151882863751,1146.979108674378,1039.2045886254264,1038.5465441791698,218.98472479855337,218.988596453203,220.55312892139392,220.55312892139392,194.5433914181526,342.9085384083349,-8.279944408978523,0.3301346176792235,,80.51465268395509,0.3224441386336621,0.0,0.0,218.9866606258782,220.55312892139392,1148.6471484803767,1038.8755664022983
0.8682025370841071,100.5,0.9174741556722834,74.52465781239721,7.0,289.93821339964586,100.0,0.0,0.050045668760168,0.0,0.0,0.0,0.0,1149.9482369964564,1146.6132901009817,1038.9193009763358,1038.261564007728,219.07306158268483,219.0587730655572,220.54947699803688,220.54947699803688,194.34481348765772,340.229384456661,-8.268107382354108,0.3304230044776692,,80.53839261101274,0.49078035754690147,0.0,0.0,219.06591732412102,220.54947699803688,1148.280763548719,1038.590432492032
